datetime,wind_speed,wind_direction,temperature,humidity
2020-11-07 11:00:00,3.18,294,27.6,30
2020-11-07 12:00:00,3.68,292,28.7,27
2020-11-07 13:00:00,4.12,293,29.2,25
2020-11-07 14:00:00,4.2,295,29.5,23
2020-11-07 15:00:00,4.02,297,29.4,21
2020-11-07 16:00:00,2.92,292,28.2,23
2020-11-07 17:00:00,2.51,299,23.5,37
2020-11-07 18:00:00,2.7,309,22.2,41
2020-11-07 19:00:00,3.3,305,20.9,44
2020-11-07 20:00:00,3.16,281,20.2,43
2020-11-07 21:00:00,3.11,274,19.6,44
2020-11-07 22:00:00,2.71,266,18.8,45
2020-11-07 23:00:00,2.06,256,18.9,44
2020-11-08 00:00:00,2.0,267,17.6,49
2020-11-08 01:00:00,2.11,275,16.6,54
2020-11-08 02:00:00,1.9,270,15.8,57
2020-11-08 03:00:00,1.8,267,15.3,59
2020-11-08 04:00:00,2.12,262,15.2,59
2020-11-08 05:00:00,1.3,274,13.7,70
2020-11-08 06:00:00,1.4,270,12.6,75
2020-11-08 07:00:00,0.7,270,15.1,64
2020-11-08 08:00:00,0.71,278,19.2,51
2020-11-08 09:00:00,0.32,288,23.0,41
2020-11-08 10:00:00,0.2,270,25.8,34
2020-11-08 11:00:00,0.64,309,27.5,29
2020-11-08 12:00:00,1.64,322,28.6,25
2020-11-08 13:00:00,2.2,330,29.1,23
2020-11-08 14:00:00,2.28,331,29.2,23
2020-11-08 15:00:00,2.06,321,28.9,24
2020-11-08 16:00:00,1.36,306,28.0,27
2020-11-08 17:00:00,1.43,348,26.3,33
2020-11-08 18:00:00,1.12,63,25.0,37
2020-11-08 19:00:00,1.24,104,24.1,40
2020-11-08 20:00:00,2.0,90,22.8,44
2020-11-08 21:00:00,2.25,111,20.1,52
2020-11-08 22:00:00,2.48,130,18.2,60
2020-11-08 23:00:00,2.25,122,17.8,62
2020-11-09 00:00:00,1.92,118,17.8,63
2020-11-09 01:00:00,1.68,107,18.5,60
2020-11-09 02:00:00,1.53,79,18.9,60
2020-11-09 03:00:00,1.12,243,15.6,73
2020-11-09 04:00:00,1.68,253,14.4,72
2020-11-09 05:00:00,0.8,270,14.7,78
2020-11-09 06:00:00,1.5,266,12.7,85
2020-11-09 07:00:00,1.5,266,14.9,73
2020-11-09 08:00:00,1.63,281,18.7,60
2020-11-09 09:00:00,1.08,304,22.5,49
2020-11-09 10:00:00,0.86,324,25.2,39
2020-11-09 11:00:00,1.34,333,27.0,33
2020-11-09 12:00:00,2.02,327,28.1,29
2020-11-09 13:00:00,2.58,324,28.6,27
2020-11-09 14:00:00,2.75,327,28.6,27
2020-11-09 15:00:00,2.68,333,28.4,27
2020-11-09 16:00:00,2.14,349,27.5,28
2020-11-09 17:00:00,2.42,7,22.9,42
2020-11-09 18:00:00,2.5,16,21.5,49
2020-11-09 19:00:00,2.24,27,20.5,52
2020-11-09 20:00:00,3.08,36,18.7,58
2020-11-09 21:00:00,2.94,35,18.5,59
2020-11-09 22:00:00,2.66,34,19.0,57
2020-11-09 23:00:00,2.44,35,19.5,55
2020-11-10 00:00:00,2.33,43,18.5,60
2020-11-10 01:00:00,1.92,39,19.0,59
2020-11-10 02:00:00,1.49,42,18.5,61
2020-11-10 03:00:00,1.0,6,18.0,63
2020-11-10 04:00:00,1.17,329,17.2,67
2020-11-10 05:00:00,0.45,297,16.1,79
2020-11-10 06:00:00,0.2,270,15.8,80
2020-11-10 07:00:00,0.1,270,15.2,84
2020-11-10 08:00:00,0.2,360,18.1,71
2020-11-10 09:00:00,0.63,72,21.4,59
2020-11-10 10:00:00,1.3,90,24.0,50
2020-11-10 11:00:00,1.7,90,25.9,43
2020-11-10 12:00:00,2.1,93,27.0,38
2020-11-10 13:00:00,2.51,95,27.6,34
2020-11-10 14:00:00,2.92,96,27.7,35
2020-11-10 15:00:00,2.91,94,27.4,36
2020-11-10 16:00:00,2.4,90,26.8,38
2020-11-10 17:00:00,2.42,83,23.1,48
2020-11-10 18:00:00,1.92,99,22.1,51
2020-11-10 19:00:00,2.31,108,21.4,53
2020-11-10 20:00:00,2.2,93,20.4,58
2020-11-10 21:00:00,1.87,74,19.1,65
2020-11-10 22:00:00,2.18,74,18.1,71
2020-11-10 23:00:00,2.0,93,17.9,73
2020-11-11 00:00:00,2.02,99,17.1,76
2020-11-11 01:00:00,1.87,106,16.5,80
2020-11-11 02:00:00,1.92,118,16.1,81
2020-11-11 03:00:00,1.84,112,15.6,84
2020-11-11 04:00:00,1.92,118,15.1,86
2020-11-11 05:00:00,1.71,83,14.6,93
2020-11-11 06:00:00,1.71,97,14.5,94
2020-11-11 07:00:00,2.4,107,15.9,88
2020-11-11 08:00:00,1.91,96,19.1,73
2020-11-11 09:00:00,2.0,90,22.6,56
2020-11-11 10:00:00,2.1,93,25.0,46
2020-11-11 11:00:00,1.9,93,26.5,40
2020-11-11 12:00:00,1.91,84,27.2,36
2020-11-11 13:00:00,2.16,77,27.6,34
2020-11-11 14:00:00,2.47,76,27.7,32
2020-11-11 15:00:00,2.47,76,27.4,33
2020-11-11 16:00:00,2.45,78,26.6,34
2020-11-11 17:00:00,2.12,71,23.1,46
2020-11-11 18:00:00,2.56,51,21.8,52
2020-11-11 19:00:00,2.56,21,20.6,59
2020-11-11 20:00:00,2.14,37,20.2,61
2020-11-11 21:00:00,1.92,62,18.9,65
2020-11-11 22:00:00,2.45,78,17.8,70
2020-11-11 23:00:00,3.01,86,17.0,74
2020-11-12 00:00:00,3.13,117,16.9,71
2020-11-12 01:00:00,2.72,84,16.6,73
2020-11-12 02:00:00,2.02,70,15.8,80
2020-11-12 03:00:00,2.67,77,14.9,85
2020-11-12 04:00:00,2.34,50,15.4,82
2020-11-12 05:00:00,2.4,73,13.9,92
2020-11-12 06:00:00,2.12,45,14.3,89
2020-11-12 07:00:00,1.26,18,15.2,89
2020-11-12 08:00:00,0.78,50,18.5,71
2020-11-12 09:00:00,1.08,56,22.1,58
2020-11-12 10:00:00,1.36,54,24.8,46
2020-11-12 11:00:00,0.94,58,26.2,38
2020-11-12 12:00:00,0.92,49,27.0,35
2020-11-12 13:00:00,1.3,58,27.2,33
2020-11-12 14:00:00,1.7,62,27.2,33
2020-11-12 15:00:00,1.86,54,27.0,34
2020-11-12 16:00:00,2.34,50,26.1,35
2020-11-12 17:00:00,1.7,40,23.1,44
2020-11-12 18:00:00,2.2,39,21.2,53
2020-11-12 19:00:00,1.43,25,22.2,50
2020-11-12 20:00:00,0.63,288,22.6,48
2020-11-12 21:00:00,1.12,260,20.6,54
2020-11-12 22:00:00,0.63,252,22.0,48
2020-11-12 23:00:00,0.81,300,21.8,48
2020-11-13 00:00:00,1.75,24,20.1,54
2020-11-13 01:00:00,1.94,55,17.4,69
2020-11-13 02:00:00,0.82,166,18.3,65
2020-11-13 03:00:00,0.45,207,18.7,60
2020-11-13 04:00:00,0.22,243,18.8,58
2020-11-13 05:00:00,1.53,302,15.1,79
2020-11-13 06:00:00,1.96,285,13.4,86
2020-11-13 07:00:00,1.92,309,15.0,78
2020-11-13 08:00:00,1.5,307,18.3,65
2020-11-13 09:00:00,1.27,315,21.8,52
2020-11-13 10:00:00,1.56,315,24.4,43
2020-11-13 11:00:00,1.5,307,26.0,37
2020-11-13 12:00:00,1.08,304,26.6,35
2020-11-13 13:00:00,1.0,323,27.0,34
2020-11-13 14:00:00,1.22,325,27.1,33
2020-11-13 15:00:00,1.44,326,26.9,33
2020-11-13 16:00:00,1.41,315,26.2,34
2020-11-13 17:00:00,1.0,307,24.9,38
2020-11-13 18:00:00,1.66,245,21.7,48
2020-11-13 19:00:00,1.97,246,20.0,53
2020-11-13 20:00:00,0.98,246,22.5,44
2020-11-13 21:00:00,1.55,255,19.4,54
2020-11-13 22:00:00,2.26,257,17.7,60
2020-11-13 23:00:00,1.92,242,17.5,61
2020-11-14 00:00:00,2.22,234,17.2,62
2020-11-14 01:00:00,2.16,236,17.1,62
2020-11-14 02:00:00,2.33,280,16.6,65
2020-11-14 03:00:00,2.5,307,15.3,71
2020-11-14 04:00:00,2.42,277,14.9,73
2020-11-14 05:00:00,1.77,254,14.6,77
2020-11-14 06:00:00,1.65,284,14.2,79
2020-11-14 07:00:00,2.24,297,14.6,78
2020-11-14 08:00:00,1.52,293,17.8,65
2020-11-14 09:00:00,1.22,305,21.5,52
2020-11-14 10:00:00,0.99,315,24.4,42
2020-11-14 11:00:00,0.67,297,26.1,37
2020-11-14 12:00:00,0.64,321,27.1,33
2020-11-14 13:00:00,0.6,360,27.6,31
2020-11-14 14:00:00,0.7,360,27.9,30
2020-11-14 15:00:00,0.9,360,27.6,30
2020-11-14 16:00:00,0.94,32,26.9,32
2020-11-14 17:00:00,1.78,52,23.0,42
2020-11-14 18:00:00,2.21,85,21.2,50
2020-11-14 19:00:00,2.53,99,20.1,55
2020-11-14 20:00:00,2.22,98,19.4,59
2020-11-14 21:00:00,2.21,95,18.7,62
2020-11-14 22:00:00,2.18,106,18.5,61
2020-11-14 23:00:00,2.06,104,18.4,60
2020-11-15 00:00:00,2.26,103,17.8,62
2020-11-15 01:00:00,2.62,108,17.2,63
2020-11-15 02:00:00,2.72,107,17.2,63
2020-11-15 03:00:00,2.91,106,17.1,64
2020-11-15 04:00:00,2.91,117,16.6,66
2020-11-15 05:00:00,3.26,133,16.1,72
2020-11-15 06:00:00,3.47,136,15.8,74
2020-11-15 07:00:00,3.96,135,16.9,69
2020-11-15 08:00:00,3.98,129,19.8,56
2020-11-15 09:00:00,4.36,127,22.9,45
2020-11-15 10:00:00,4.84,128,25.5,38
2020-11-15 11:00:00,5.1,132,27.5,34
2020-11-15 12:00:00,5.17,133,28.6,33
2020-11-15 13:00:00,4.95,137,29.0,33
2020-11-15 14:00:00,4.9,141,28.7,34
2020-11-15 15:00:00,4.27,147,28.8,33
2020-11-15 16:00:00,4.27,237,24.8,55
2020-11-15 17:00:00,5.59,153,23.6,60
2020-11-15 18:00:00,4.67,170,20.4,81
2020-11-15 19:00:00,4.36,127,19.6,83
2020-11-15 20:00:00,3.69,123,19.5,81
2020-11-15 21:00:00,2.1,93,19.1,83
2020-11-15 22:00:00,4.43,354,17.6,91
2020-11-15 23:00:00,3.72,96,17.4,92
2020-11-16 00:00:00,4.7,90,17.2,92
2020-11-16 01:00:00,4.39,66,16.9,91
2020-11-16 02:00:00,4.03,60,16.4,91
2020-11-16 03:00:00,3.35,63,16.5,90
2020-11-16 04:00:00,2.98,50,16.4,92
2020-11-16 05:00:00,2.28,29,16.2,92
2020-11-16 06:00:00,3.04,99,16.6,91
2020-11-16 07:00:00,2.92,68,16.7,90
2020-11-16 08:00:00,2.33,47,17.5,86
2020-11-16 09:00:00,3.47,123,19.5,77
2020-11-16 10:00:00,4.22,126,21.8,63
2020-11-16 11:00:00,3.42,97,23.3,56
2020-11-16 12:00:00,3.11,94,24.1,53
2020-11-16 13:00:00,2.67,103,24.8,50
2020-11-16 14:00:00,2.22,98,25.1,49
2020-11-16 15:00:00,1.81,84,25.0,49
2020-11-16 16:00:00,1.35,48,24.2,52
2020-11-16 17:00:00,0.61,279,20.2,86
2020-11-16 18:00:00,1.27,315,19.5,91
2020-11-16 19:00:00,1.96,345,18.8,93
2020-11-16 20:00:00,2.3,360,18.2,93
2020-11-16 21:00:00,2.2,3,18.0,91
2020-11-16 22:00:00,2.0,3,17.6,91
2020-11-16 23:00:00,1.9,357,17.2,91
2020-11-17 00:00:00,1.53,349,17.0,92
2020-11-17 01:00:00,1.53,349,16.5,92
2020-11-17 02:00:00,1.66,335,15.7,93
2020-11-17 03:00:00,1.66,335,15.2,93
2020-11-17 04:00:00,1.91,317,14.4,94
2020-11-17 05:00:00,1.35,312,14.7,95
2020-11-17 06:00:00,1.39,300,14.5,95
2020-11-17 07:00:00,2.25,302,15.3,92
2020-11-17 08:00:00,2.27,311,16.9,84
2020-11-17 09:00:00,2.41,318,19.0,74
2020-11-17 10:00:00,2.75,327,21.2,64
2020-11-17 11:00:00,2.97,327,22.6,59
2020-11-17 12:00:00,2.94,325,23.5,56
2020-11-17 13:00:00,3.0,323,24.0,53
2020-11-17 14:00:00,3.12,320,24.1,49
2020-11-17 15:00:00,3.25,315,23.9,46
2020-11-17 16:00:00,2.64,307,22.9,48
2020-11-17 17:00:00,2.15,292,20.5,62
2020-11-17 18:00:00,2.69,285,19.9,63
2020-11-17 19:00:00,2.79,291,19.2,64
2020-11-17 20:00:00,2.59,298,18.4,68
2020-11-17 21:00:00,2.27,311,17.2,73
2020-11-17 22:00:00,2.3,326,16.4,76
2020-11-17 23:00:00,2.0,323,15.6,79
2020-11-18 00:00:00,1.92,309,14.9,82
2020-11-18 01:00:00,1.92,309,14.6,82
2020-11-18 02:00:00,1.94,305,14.2,84
2020-11-18 03:00:00,1.92,298,13.9,86
2020-11-18 04:00:00,1.82,279,13.5,88
2020-11-18 05:00:00,1.72,324,13.7,92
2020-11-18 06:00:00,1.72,324,13.7,92
2020-11-18 07:00:00,2.06,293,14.1,89
2020-11-18 08:00:00,1.36,306,16.2,79
2020-11-18 09:00:00,1.42,321,18.9,67
2020-11-18 10:00:00,1.8,326,21.1,54
2020-11-18 11:00:00,2.2,330,22.5,48
2020-11-18 12:00:00,2.14,323,23.2,46
2020-11-18 13:00:00,2.12,315,23.6,45
2020-11-18 14:00:00,2.33,313,23.8,44
2020-11-18 15:00:00,2.27,311,23.5,45
2020-11-18 16:00:00,1.66,303,22.5,49
2020-11-18 17:00:00,2.37,298,18.5,64
2020-11-18 18:00:00,1.7,332,18.6,63
2020-11-18 19:00:00,2.11,355,17.9,64
2020-11-18 20:00:00,2.1,3,17.1,64
2020-11-18 21:00:00,2.12,8,16.4,67
2020-11-18 22:00:00,2.18,16,15.9,68
2020-11-18 23:00:00,2.01,27,15.4,69
2020-11-19 00:00:00,1.86,36,15.0,72
2020-11-19 01:00:00,1.75,31,14.7,74
2020-11-19 02:00:00,1.71,21,14.9,73
2020-11-19 03:00:00,1.66,25,15.1,72
2020-11-19 04:00:00,1.36,36,15.2,72
2020-11-19 05:00:00,2.18,16,12.9,87
2020-11-19 06:00:00,2.01,27,13.1,87
2020-11-19 07:00:00,1.49,20,14.5,80
2020-11-19 08:00:00,1.0,360,16.1,72
2020-11-19 09:00:00,1.1,355,18.0,65
2020-11-19 10:00:00,1.1,5,19.9,56
2020-11-19 11:00:00,1.24,346,21.3,49
2020-11-19 12:00:00,1.53,328,22.5,46
2020-11-19 13:00:00,1.98,319,23.0,44
2020-11-19 14:00:00,2.33,317,23.2,44
2020-11-19 15:00:00,2.55,315,23.0,44
2020-11-19 16:00:00,2.19,317,22.0,47
2020-11-19 17:00:00,1.92,321,18.6,55
2020-11-19 18:00:00,2.2,330,18.0,56
2020-11-19 19:00:00,2.19,336,16.8,55
2020-11-19 20:00:00,2.06,346,15.4,58
2020-11-19 21:00:00,2.32,353,14.0,66
2020-11-19 22:00:00,2.43,351,13.2,70
2020-11-19 23:00:00,2.65,349,12.7,73
2020-11-20 00:00:00,2.38,345,12.4,75
2020-11-20 01:00:00,2.33,335,11.8,77
2020-11-20 02:00:00,2.11,329,11.6,76
2020-11-20 03:00:00,2.0,323,11.4,74
2020-11-20 04:00:00,2.12,315,11.2,73
2020-11-20 05:00:00,2.97,318,11.6,76
2020-11-20 06:00:00,2.9,316,11.5,76
2020-11-20 07:00:00,3.26,310,12.1,74
2020-11-20 08:00:00,3.28,308,14.8,65
2020-11-20 09:00:00,3.24,304,17.4,55
2020-11-20 10:00:00,3.48,309,19.5,48
2020-11-20 11:00:00,3.96,313,21.2,42
2020-11-20 12:00:00,4.24,317,22.4,38
2020-11-20 13:00:00,4.39,319,23.2,35
2020-11-20 14:00:00,4.53,319,23.5,33
2020-11-20 15:00:00,4.39,317,23.2,33
2020-11-20 16:00:00,3.12,310,22.0,38
2020-11-20 17:00:00,2.47,302,18.9,52
2020-11-20 18:00:00,2.87,299,18.1,53
2020-11-20 19:00:00,2.8,305,17.1,55
2020-11-20 20:00:00,2.94,305,16.2,57
2020-11-20 21:00:00,2.88,304,15.4,59
2020-11-20 22:00:00,2.95,298,14.8,60
2020-11-20 23:00:00,3.31,299,14.4,59
2020-11-21 00:00:00,3.64,302,14.3,58
2020-11-21 01:00:00,3.77,302,13.9,57
2020-11-21 02:00:00,3.85,298,13.4,58
2020-11-21 03:00:00,3.85,295,12.8,60
2020-11-21 04:00:00,3.77,292,12.4,61
2020-11-21 05:00:00,3.92,289,11.7,69
2020-11-21 06:00:00,4.05,286,11.6,71
2020-11-21 07:00:00,4.2,282,12.1,70
2020-11-21 08:00:00,4.12,284,14.4,63
2020-11-21 09:00:00,4.4,291,17.1,54
2020-11-21 10:00:00,4.74,298,19.6,45
2020-11-21 11:00:00,5.33,304,21.2,40
2020-11-21 12:00:00,5.95,311,22.1,37
2020-11-21 13:00:00,6.08,314,22.6,33
2020-11-21 14:00:00,5.81,312,22.6,32
2020-11-21 15:00:00,5.46,311,22.2,32
2020-11-21 16:00:00,3.75,312,21.0,36
2020-11-21 17:00:00,2.55,296,17.9,47
2020-11-21 18:00:00,2.75,289,17.4,47
2020-11-21 19:00:00,2.67,283,16.5,50
2020-11-21 20:00:00,2.33,280,15.4,53
2020-11-21 21:00:00,2.5,268,14.2,58
2020-11-21 22:00:00,2.51,275,13.2,63
2020-11-21 23:00:00,2.3,272,12.5,66
2020-11-22 00:00:00,2.9,268,12.1,68
2020-11-22 01:00:00,3.1,270,11.8,69
2020-11-22 02:00:00,3.21,275,11.6,69
2020-11-22 03:00:00,3.16,281,11.4,67
2020-11-22 04:00:00,2.93,278,11.1,67
2020-11-22 05:00:00,3.0,268,10.4,72
2020-11-22 06:00:00,2.94,260,10.0,73
2020-11-22 07:00:00,3.13,263,10.5,73
2020-11-22 08:00:00,3.11,276,13.2,64
2020-11-22 09:00:00,3.04,287,16.0,55
2020-11-22 10:00:00,3.3,305,18.5,46
2020-11-22 11:00:00,3.47,314,20.5,37
2020-11-22 12:00:00,3.41,320,21.6,31
2020-11-22 13:00:00,3.62,321,22.4,27
2020-11-22 14:00:00,3.26,317,22.6,26
2020-11-22 15:00:00,3.0,307,22.3,26
2020-11-22 16:00:00,2.01,297,20.9,34
2020-11-22 17:00:00,2.6,293,16.6,52
2020-11-22 18:00:00,2.21,288,16.4,52
2020-11-22 19:00:00,2.55,296,15.2,56
2020-11-22 20:00:00,2.33,301,14.7,58
2020-11-22 21:00:00,1.43,282,16.8,49
2020-11-22 22:00:00,1.14,255,16.3,50
2020-11-22 23:00:00,1.32,279,16.1,50
2020-11-23 00:00:00,1.48,298,14.4,56
2020-11-23 01:00:00,1.3,293,14.2,57
2020-11-23 02:00:00,1.2,270,12.4,65
2020-11-23 03:00:00,1.46,254,10.8,71
2020-11-23 04:00:00,1.49,250,10.3,73
2020-11-23 05:00:00,1.61,263,9.6,81
2020-11-23 06:00:00,1.84,257,9.0,84
2020-11-23 07:00:00,1.36,253,10.8,75
2020-11-23 08:00:00,1.36,253,14.2,63
2020-11-23 09:00:00,0.22,297,17.7,52
2020-11-23 10:00:00,0.5,90,20.0,44
2020-11-23 11:00:00,0.61,99,21.5,40
2020-11-23 12:00:00,0.71,98,22.4,36
2020-11-23 13:00:00,0.85,111,22.9,35
2020-11-23 14:00:00,1.0,96,23.1,34
2020-11-23 15:00:00,1.4,90,22.9,34
2020-11-23 16:00:00,1.39,69,21.5,42
2020-11-23 17:00:00,2.42,60,17.4,56
2020-11-23 18:00:00,2.7,51,16.2,61
2020-11-23 19:00:00,2.56,39,15.4,63
2020-11-23 20:00:00,3.14,37,14.2,66
2020-11-23 21:00:00,3.06,38,13.8,63
2020-11-23 22:00:00,2.91,49,13.1,65
2020-11-23 23:00:00,2.24,63,12.4,72
2020-11-24 00:00:00,3.01,84,11.4,79
2020-11-24 01:00:00,3.03,98,11.4,77
2020-11-24 02:00:00,3.1,88,11.0,78
2020-11-24 03:00:00,2.79,105,10.7,79
2020-11-24 04:00:00,2.88,124,10.2,82
2020-11-24 05:00:00,2.69,132,9.8,86
2020-11-24 06:00:00,2.28,157,9.9,85
2020-11-24 07:00:00,1.82,171,11.7,77
2020-11-24 08:00:00,1.99,162,15.3,65
2020-11-24 09:00:00,1.43,168,18.5,53
2020-11-24 10:00:00,1.17,149,20.4,47
2020-11-24 11:00:00,1.22,145,21.8,43
2020-11-24 12:00:00,0.99,135,22.5,39
2020-11-24 13:00:00,0.82,104,22.9,37
2020-11-24 14:00:00,1.2,85,23.0,36
2020-11-24 15:00:00,1.68,73,22.7,36
2020-11-24 16:00:00,1.66,65,21.4,44
2020-11-24 17:00:00,1.84,41,18.9,53
2020-11-24 18:00:00,2.0,37,17.8,58
2020-11-24 19:00:00,1.94,35,16.5,63
2020-11-24 20:00:00,2.06,39,16.0,65
2020-11-24 21:00:00,2.15,68,14.9,70
2020-11-24 22:00:00,2.1,93,14.6,69
2020-11-24 23:00:00,2.06,104,14.1,71
2020-11-25 00:00:00,2.18,106,14.3,70
2020-11-25 01:00:00,2.09,107,14.2,70
2020-11-25 02:00:00,2.19,114,13.8,73
2020-11-25 03:00:00,2.39,123,13.9,72
2020-11-25 04:00:00,2.2,129,13.9,71
2020-11-25 05:00:00,2.27,131,13.7,74
2020-11-25 06:00:00,1.89,122,13.9,73
2020-11-25 07:00:00,1.93,111,14.2,73
2020-11-25 08:00:00,1.71,111,15.6,67
2020-11-25 09:00:00,1.87,106,18.0,58
2020-11-25 10:00:00,1.92,99,20.1,50
2020-11-25 11:00:00,2.0,90,20.8,48
2020-11-25 12:00:00,1.84,68,21.6,45
2020-11-25 13:00:00,2.2,39,22.0,43
2020-11-25 14:00:00,3.02,34,22.1,42
2020-11-25 15:00:00,3.48,51,21.8,43
2020-11-25 16:00:00,2.7,51,21.0,46
2020-11-25 17:00:00,2.5,37,17.7,61
2020-11-25 18:00:00,3.83,41,17.3,63
2020-11-25 19:00:00,4.04,42,16.5,70
2020-11-25 20:00:00,3.69,57,16.1,75
2020-11-25 21:00:00,3.1,75,15.6,79
2020-11-25 22:00:00,3.03,82,15.2,80
2020-11-25 23:00:00,1.8,93,15.1,81
2020-11-26 00:00:00,1.41,98,14.9,82
2020-11-26 01:00:00,1.0,84,15.6,78
2020-11-26 02:00:00,1.72,306,14.9,83
2020-11-26 03:00:00,2.4,17,14.8,83
2020-11-26 04:00:00,1.56,310,14.4,85
2020-11-26 05:00:00,2.01,333,13.4,87
2020-11-26 06:00:00,1.3,328,13.9,83
2020-11-26 07:00:00,1.62,338,14.4,82
2020-11-26 08:00:00,2.22,8,15.2,78
2020-11-26 09:00:00,2.44,35,17.0,69
2020-11-26 10:00:00,2.58,36,19.0,60
2020-11-26 11:00:00,2.51,29,20.5,53
2020-11-26 12:00:00,2.31,18,21.5,49
2020-11-26 13:00:00,1.75,13,22.0,47
2020-11-26 14:00:00,1.94,12,22.5,45
2020-11-26 15:00:00,2.4,17,22.4,45
2020-11-26 16:00:00,1.65,14,21.8,47
2020-11-26 17:00:00,1.94,35,18.8,58
2020-11-26 18:00:00,1.92,28,18.0,63
2020-11-26 19:00:00,2.22,8,17.0,69
2020-11-26 20:00:00,2.64,335,16.3,72
2020-11-26 21:00:00,2.92,322,15.9,73
2020-11-26 22:00:00,3.26,320,15.5,76
2020-11-26 23:00:00,3.42,322,14.9,78
2020-11-27 00:00:00,3.22,324,14.4,81
2020-11-27 01:00:00,2.92,322,13.8,83
2020-11-27 02:00:00,2.77,319,13.2,85
2020-11-27 03:00:00,3.04,314,12.9,86
2020-11-27 04:00:00,3.42,308,12.5,87
2020-11-27 05:00:00,3.83,303,12.4,89
2020-11-27 06:00:00,4.19,303,12.2,89
2020-11-27 07:00:00,4.22,301,12.6,86
2020-11-27 08:00:00,4.02,305,14.7,76
2020-11-27 09:00:00,4.05,310,17.2,65
2020-11-27 10:00:00,4.05,310,19.6,56
2020-11-27 11:00:00,3.83,311,21.5,50
2020-11-27 12:00:00,3.76,310,22.9,45
2020-11-27 13:00:00,3.75,312,23.8,43
2020-11-27 14:00:00,3.68,313,24.1,41
2020-11-27 15:00:00,3.68,315,23.9,42
2020-11-27 16:00:00,2.8,305,22.6,48
2020-11-27 17:00:00,2.62,288,19.7,56
2020-11-27 18:00:00,2.95,294,19.3,57
2020-11-27 19:00:00,3.09,295,18.4,60
2020-11-27 20:00:00,3.04,297,17.4,64
2020-11-27 21:00:00,2.97,303,16.5,67
2020-11-27 22:00:00,2.66,304,15.5,71
2020-11-27 23:00:00,2.51,299,14.6,74
2020-11-28 00:00:00,2.4,287,13.9,77
2020-11-28 01:00:00,2.9,272,13.1,80
2020-11-28 02:00:00,3.5,272,12.7,82
2020-11-28 03:00:00,3.91,274,12.4,82
2020-11-28 04:00:00,4.13,277,12.1,82
2020-11-28 05:00:00,3.88,282,11.5,87
2020-11-28 06:00:00,3.59,283,11.2,87
2020-11-28 07:00:00,3.83,285,11.4,84
2020-11-28 08:00:00,3.92,289,13.6,74
2020-11-28 09:00:00,4.05,290,16.3,63
2020-11-28 10:00:00,3.91,283,18.8,55
2020-11-28 11:00:00,3.79,282,20.8,47
2020-11-28 12:00:00,3.79,288,22.4,41
2020-11-28 13:00:00,4.02,297,23.5,37
2020-11-28 14:00:00,4.06,308,23.8,35
2020-11-28 15:00:00,3.61,312,23.6,34
2020-11-28 16:00:00,2.08,305,22.1,40
2020-11-28 17:00:00,2.06,299,18.5,54
2020-11-28 18:00:00,2.02,303,17.9,56
2020-11-28 19:00:00,2.06,299,16.5,60
2020-11-28 20:00:00,2.15,298,15.9,61
2020-11-28 21:00:00,2.28,293,15.2,62
2020-11-28 22:00:00,2.04,281,14.1,66
2020-11-28 23:00:00,2.2,273,13.4,69
2020-11-29 00:00:00,2.5,272,12.7,71
2020-11-29 01:00:00,2.5,272,12.0,74
2020-11-29 02:00:00,2.62,263,11.4,78
2020-11-29 03:00:00,3.06,259,11.1,82
2020-11-29 04:00:00,3.16,259,10.6,85
2020-11-29 05:00:00,2.83,262,9.9,89
2020-11-29 06:00:00,2.52,263,9.8,89
2020-11-29 07:00:00,2.41,265,10.1,87
2020-11-29 08:00:00,2.33,280,12.9,74
2020-11-29 09:00:00,1.97,300,16.0,61
2020-11-29 10:00:00,1.91,313,18.8,50
2020-11-29 11:00:00,2.11,329,20.9,42
2020-11-29 12:00:00,2.06,331,22.2,37
2020-11-29 13:00:00,2.02,327,23.0,33
2020-11-29 14:00:00,2.06,321,23.4,32
2020-11-29 15:00:00,1.98,315,23.1,33
2020-11-29 16:00:00,1.36,306,21.5,42
2020-11-29 17:00:00,2.78,300,17.4,57
2020-11-29 18:00:00,2.55,296,16.8,60
2020-11-29 19:00:00,2.68,297,15.5,65
2020-11-29 20:00:00,2.66,290,14.6,68
2020-11-29 21:00:00,2.62,288,13.9,70
2020-11-29 22:00:00,2.82,293,12.9,75
2020-11-29 23:00:00,2.21,275,12.9,74
2020-11-30 00:00:00,2.1,267,12.1,78
2020-11-30 01:00:00,1.94,258,11.6,79
2020-11-30 02:00:00,1.63,259,11.5,79
2020-11-30 03:00:00,1.8,251,11.2,80
2020-11-30 04:00:00,2.02,250,10.9,81
2020-11-30 05:00:00,1.84,248,10.5,87
2020-11-30 06:00:00,1.8,267,10.0,89
2020-11-30 07:00:00,1.8,273,10.8,85
2020-11-30 08:00:00,2.02,290,13.6,73
2020-11-30 09:00:00,1.36,306,17.0,61
2020-11-30 10:00:00,1.58,325,19.9,50
2020-11-30 11:00:00,1.84,331,21.6,45
2020-11-30 12:00:00,1.98,319,22.9,41
2020-11-30 13:00:00,2.13,311,23.6,38
2020-11-30 14:00:00,2.16,304,24.0,36
2020-11-30 15:00:00,2.52,304,23.8,37
2020-11-30 16:00:00,1.84,299,22.4,42
2020-11-30 17:00:00,2.53,288,18.2,59
